index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
3072,CISO,VEA,2024-09-12 13:05:52.300849+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3073,CISO,PGAE,2024-09-12 14:02:44.691453+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3073,CISO,SCE,2024-09-12 14:02:49.814135+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3073,CISO,SDGE,2024-09-12 14:02:53.803911+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3073,CISO,VEA,2024-09-12 14:02:58.255090+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3074,CISO,PGAE,2024-09-12 15:02:46.178937+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3074,CISO,SCE,2024-09-12 15:03:01.243932+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3074,CISO,SDGE,2024-09-12 15:03:12.991576+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3074,CISO,VEA,2024-09-12 15:03:25.116093+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3075,CISO,PGAE,2024-09-12 16:02:48.854364+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3075,CISO,SCE,2024-09-12 16:02:57.604363+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3075,CISO,SDGE,2024-09-12 16:03:05.449793+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3075,CISO,VEA,2024-09-12 16:03:12.119347+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3076,CISO,PGAE,2024-09-12 17:02:41.016996+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3076,CISO,SCE,2024-09-12 17:02:45.929735+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3076,CISO,SDGE,2024-09-12 17:02:53.323708+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3076,CISO,VEA,2024-09-12 17:03:03.557994+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3077,CISO,PGAE,2024-09-12 18:02:30.055510+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3077,CISO,SCE,2024-09-12 18:02:32.186642+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3077,CISO,SDGE,2024-09-12 18:02:48.071548+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3077,CISO,VEA,2024-09-12 18:02:49.039452+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3078,CISO,PGAE,2024-09-12 19:02:31.370922+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3078,CISO,SCE,2024-09-12 19:02:42.181898+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3078,CISO,SDGE,2024-09-12 19:02:49.899862+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3078,CISO,VEA,2024-09-12 19:02:56.238746+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3079,CISO,PGAE,2024-09-12 20:02:46.420896+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3079,CISO,SCE,2024-09-12 20:02:56.213206+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3079,CISO,SDGE,2024-09-12 20:03:08.123513+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3079,CISO,VEA,2024-09-12 20:03:15.369224+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3080,CISO,PGAE,2024-09-12 21:02:41.496201+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3080,CISO,SCE,2024-09-12 21:02:54.641181+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3080,CISO,SDGE,2024-09-12 21:03:05.827758+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3080,CISO,VEA,2024-09-12 21:03:14.515407+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3081,CISO,PGAE,2024-09-12 22:02:29.839366+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3081,CISO,SCE,2024-09-12 22:02:37.352614+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3081,CISO,SDGE,2024-09-12 22:02:48.136285+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3081,CISO,VEA,2024-09-12 22:03:02.793259+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3082,CISO,PGAE,2024-09-12 23:02:30.207685+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3082,CISO,SCE,2024-09-12 23:02:42.979304+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3082,CISO,SDGE,2024-09-12 23:02:47.269049+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3082,CISO,VEA,2024-09-12 23:02:51.077818+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3083,CISO,PGAE,2024-09-13 00:03:27.569098+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3083,CISO,SCE,2024-09-13 00:03:39.957046+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3083,CISO,SDGE,2024-09-13 00:03:49.428354+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3083,CISO,VEA,2024-09-13 00:03:59.279772+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3084,CISO,PGAE,2024-09-13 01:28:47.273075+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3084,CISO,SCE,2024-09-13 01:28:48.114486+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3084,CISO,SDGE,2024-09-13 01:28:48.783994+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3084,CISO,VEA,2024-09-13 01:28:49.813956+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3085,CISO,PGAE,2024-09-13 02:22:02.956590+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3085,CISO,SCE,2024-09-13 02:22:03.922574+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3085,CISO,SDGE,2024-09-13 02:22:04.774943+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3085,CISO,VEA,2024-09-13 02:22:05.650382+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3086,CISO,PGAE,2024-09-13 03:03:01.281591+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3086,CISO,SCE,2024-09-13 03:03:06.629712+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3086,CISO,SDGE,2024-09-13 03:03:10.653339+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3086,CISO,VEA,2024-09-13 03:03:15.168373+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3087,CISO,PGAE,2024-09-13 04:02:26.887214+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3087,CISO,SCE,2024-09-13 04:02:31.104874+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3087,CISO,SDGE,2024-09-13 04:02:36.727908+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3087,CISO,VEA,2024-09-13 04:02:39.729966+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3088,CISO,PGAE,2024-09-13 05:02:22.181243+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3088,CISO,SCE,2024-09-13 05:02:26.255830+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3088,CISO,SDGE,2024-09-13 05:02:29.533354+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3088,CISO,VEA,2024-09-13 05:02:32.009804+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3089,CISO,PGAE,2024-09-13 06:02:21.585386+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3089,CISO,SCE,2024-09-13 06:02:26.737581+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3089,CISO,SDGE,2024-09-13 06:02:30.936667+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3089,CISO,VEA,2024-09-13 06:02:34.606580+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3090,CISO,PGAE,2024-09-13 07:02:15.621061+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3090,CISO,SCE,2024-09-13 07:02:21.439712+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3090,CISO,SDGE,2024-09-13 07:02:25.444628+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3090,CISO,VEA,2024-09-13 07:02:29.108900+00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,2024-08-12 08:00:00,2024-09-12 07:00:00,True,True,744.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3091,CISO,PGAE,2024-09-13 08:02:24.995873+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3091,CISO,SCE,2024-09-13 08:02:29.249159+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3091,CISO,SDGE,2024-09-13 08:02:32.083619+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3091,CISO,VEA,2024-09-13 08:02:34.157301+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3092,CISO,PGAE,2024-09-13 09:02:23.992352+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3092,CISO,SCE,2024-09-13 09:02:26.755664+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3092,CISO,SDGE,2024-09-13 09:02:28.705790+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3092,CISO,VEA,2024-09-13 09:02:29.953785+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3093,CISO,PGAE,2024-09-13 10:02:12.201189+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3093,CISO,SCE,2024-09-13 10:02:17.897257+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3093,CISO,SDGE,2024-09-13 10:02:21.030803+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3093,CISO,VEA,2024-09-13 10:02:23.353499+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3094,CISO,PGAE,2024-09-13 11:02:31.892475+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3094,CISO,SCE,2024-09-13 11:02:39.877317+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3094,CISO,SDGE,2024-09-13 11:02:46.404835+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3094,CISO,VEA,2024-09-13 11:02:51.897839+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3095,CISO,PGAE,2024-09-13 12:02:25.041852+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3095,CISO,SCE,2024-09-13 12:02:29.461182+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3095,CISO,SDGE,2024-09-13 12:02:34.682143+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3095,CISO,VEA,2024-09-13 12:02:37.733592+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3096,CISO,PGAE,2024-09-13 13:05:37.408356+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3096,CISO,SCE,2024-09-13 13:05:38.146407+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3096,CISO,SDGE,2024-09-13 13:05:39.029948+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3096,CISO,VEA,2024-09-13 13:05:40.050551+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3097,CISO,PGAE,2024-09-13 14:02:25.387068+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3097,CISO,SCE,2024-09-13 14:02:36.429402+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3097,CISO,SDGE,2024-09-13 14:02:47.812913+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3097,CISO,VEA,2024-09-13 14:02:55.157539+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3098,CISO,PGAE,2024-09-13 15:02:40.062182+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3098,CISO,SCE,2024-09-13 15:02:49.172624+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3098,CISO,SDGE,2024-09-13 15:02:58.155461+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3098,CISO,VEA,2024-09-13 15:03:06.775225+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3099,CISO,PGAE,2024-09-13 16:02:49.440813+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3099,CISO,SCE,2024-09-13 16:02:55.492381+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,21.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3099,CISO,SDGE,2024-09-13 16:03:03.822199+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3099,CISO,VEA,2024-09-13 16:03:12.127474+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,7.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
3100,CISO,PGAE,2024-09-13 17:02:37.913619+00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,2024-08-12 08:00:00,2024-09-13 07:00:00,True,True,768.0,12.0,refresh,False,False,"Missing values were found; The data refresh failed, please check the log; "
